country,year,yearly_mean,yearly_min,yearly_max
Bangladesh,1798,24.5817,18.189,29.104
Bangladesh,1799,24.9386666666667,17.577,29.047
Bangladesh,1800,24.8680833333333,17.96,28.43
Bangladesh,1801,24.5042,18.358,28.479
Bangladesh,1802,25.29725,18.38,29.518
Bangladesh,1803,25.05,16.247,29.771
Bangladesh,1804,25.3575833333333,17.999,29.702
Bangladesh,1805,24.9656666666667,18.106,29.327
Bangladesh,1806,24.8819166666667,18.065,28.923
Bangladesh,1807,24.5519,16.687,28.54
Bangladesh,1813,24.2228333333333,14.901,29.002
Bangladesh,1814,23.8401818181818,16.282,28.002
Bangladesh,1815,23.7504166666667,16.908,27.725
Bangladesh,1816,23.4995833333333,17.286,28.057
Bangladesh,1817,23.5338333333333,17.066,27.394
Bangladesh,1818,23.6488333333333,16.837,27.818
Bangladesh,1819,23.3515833333333,14.788,27.019
Bangladesh,1820,23.666,15.707,27.725
Bangladesh,1821,24.57275,17.795,28.309
Bangladesh,1822,24.7669166666667,17.721,28.328
Bangladesh,1823,24.399,17.942,28.308
Bangladesh,1824,24.9641666666667,18.12,28.936
Bangladesh,1825,24.7708333333333,18.372,28.418
Bangladesh,1826,24.7835833333333,17.776,28.872
Bangladesh,1827,25.0005833333333,18.462,28.41
Bangladesh,1828,24.5635833333333,16.623,28.857
Bangladesh,1829,24.37325,17.666,28.262
Bangladesh,1830,24.7136666666667,18.009,28.565
Bangladesh,1831,24.1043333333333,17.481,28.231
Bangladesh,1832,24.4357,17.091,28.042
Bangladesh,1833,24.55175,18.09,28.749
Bangladesh,1834,24.3488333333333,16.634,28.475
Bangladesh,1835,23.32575,17.019,26.649
Bangladesh,1836,24.3501666666667,16.953,28.057
Bangladesh,1837,24.203,17.861,27.419
Bangladesh,1838,24.1515833333333,15.15,28.032
Bangladesh,1839,24.2066666666667,17.451,28.099
Bangladesh,1840,24.58075,18.712,28.478
Bangladesh,1841,24.6735,18.486,28.272
Bangladesh,1842,24.3769166666667,17.713,28.026
Bangladesh,1843,24.437,18.152,28.31
Bangladesh,1844,24.0003333333333,17.23,27.25
Bangladesh,1845,24.1685833333333,17.495,27.787
Bangladesh,1846,24.3876666666667,17.993,28.105
Bangladesh,1847,24.0493333333333,17.238,27.856
Bangladesh,1848,24.0370833333333,16.353,28.109
Bangladesh,1849,24.0445,16.54,27.955
Bangladesh,1850,24.5531666666667,17.312,28.178
Bangladesh,1851,24.5274166666667,17.259,28.216
Bangladesh,1852,24.2251666666667,17.725,27.844
Bangladesh,1853,24.71575,15.711,28.773
Bangladesh,1854,24.7216666666667,18.72,28.486
Bangladesh,1855,24.6511666666667,17.643,28.502
Bangladesh,1856,24.2184166666667,17.791,28.028
Bangladesh,1857,23.9565833333333,16.904,27.407
Bangladesh,1858,24.539,17.74,27.774
Bangladesh,1859,24.6089166666667,17.421,28.277
Bangladesh,1860,24.3348333333333,17.329,28.188
Bangladesh,1861,24.2625833333333,16.468,27.828
Bangladesh,1863,24.4756666666667,18.118,27.972
Bangladesh,1864,24.3043333333333,16.979,28.166
Bangladesh,1865,24.669,17.823,28.254
Bangladesh,1866,24.7706666666667,18.277,28.189
Bangladesh,1867,24.7520833333333,17.655,28.084
Bangladesh,1868,24.4026666666667,16.825,28.103
Bangladesh,1869,24.3893333333333,17.177,27.997
Bangladesh,1870,24.4616666666667,17.337,28.826
Bangladesh,1871,24.6743333333333,17.228,28.773
Bangladesh,1872,24.6784166666667,17.459,28.383
Bangladesh,1873,24.6840833333333,16.982,28.693
Bangladesh,1874,24.4761666666667,16.315,28.371
Bangladesh,1875,24.5323333333333,16.526,28.104
Bangladesh,1876,24.4543333333333,17.305,28.304
Bangladesh,1877,24.4128333333333,17.624,28.352
Bangladesh,1878,25.0899166666667,16.87,29.061
Bangladesh,1879,25.0958333333333,18.046,29.45
Bangladesh,1880,24.55775,17.546,27.865
Bangladesh,1881,24.5555833333333,16.895,28.296
Bangladesh,1882,24.7549166666667,18.771,28.213
Bangladesh,1883,24.317,17.24,28.106
Bangladesh,1884,24.171,17.174,28.068
Bangladesh,1885,24.6045833333333,17.818,28.125
Bangladesh,1886,24.75,17.758,28.371
Bangladesh,1887,24.45075,16.684,28.203
Bangladesh,1888,24.602,17.201,28.597
Bangladesh,1889,25.1855833333333,18.538,28.792
Bangladesh,1890,24.5534166666667,18.346,27.992
Bangladesh,1891,24.618,17.736,28.646
Bangladesh,1892,24.6915,17.586,27.979
Bangladesh,1893,23.8966666666667,16.54,27.856
Bangladesh,1894,24.7708333333333,17.662,28.59
Bangladesh,1895,24.69525,17.691,28.459
Bangladesh,1896,25.1224166666667,17.453,28.669
Bangladesh,1897,25.192,18.491,28.56
Bangladesh,1898,24.87925,17.492,28.709
Bangladesh,1899,24.6045,16.335,28.524
Bangladesh,1900,25.2190833333333,18.821,28.692
Bangladesh,1901,25.0585,17.056,28.567
Bangladesh,1902,24.7463333333333,18.144,28.446
Bangladesh,1903,24.91125,17.629,29.17
Bangladesh,1904,24.6706666666667,17.59,28.24
Bangladesh,1905,24.1079166666667,16.775,28.703
Bangladesh,1906,24.8431666666667,17.238,28.593
Bangladesh,1907,24.6725,18.569,28.354
Bangladesh,1908,24.8625833333333,17.061,29.236
Bangladesh,1909,24.9524166666667,18.48,28.35
Bangladesh,1910,24.5328333333333,17.124,28.196
Bangladesh,1911,24.5035,17.476,28.084
Bangladesh,1912,24.6886666666667,18.033,28.297
Bangladesh,1913,24.4539166666667,17.724,28.202
Bangladesh,1914,24.5996666666667,17.621,28.271
Bangladesh,1915,25.14675,18.542,28.515
Bangladesh,1916,24.9035,17.536,29.23
Bangladesh,1917,24.57275,17.222,28.007
Bangladesh,1918,24.48,17.043,28.221
Bangladesh,1919,25.0001666666667,18.37,28.529
Bangladesh,1920,24.8909166666667,18.376,28.78
Bangladesh,1921,24.8331666666667,18.41,28.99
Bangladesh,1922,25.14325,18.232,29.274
Bangladesh,1923,24.91225,18.087,28.534
Bangladesh,1924,25.2243333333333,17.987,28.914
Bangladesh,1925,24.4706666666667,16.739,28.461
Bangladesh,1926,24.82,17.643,28.831
Bangladesh,1927,24.7161666666667,17.82,28.521
Bangladesh,1928,25.0240833333333,18.118,28.3
Bangladesh,1929,24.7559166666667,18.22,28.396
Bangladesh,1930,24.6845,16.619,28.23
Bangladesh,1931,25.1379166666667,18.992,29.023
Bangladesh,1932,25.1540833333333,18.591,28.518
Bangladesh,1933,24.7725833333333,16.955,28.112
Bangladesh,1934,24.7575833333333,17.438,28.469
Bangladesh,1935,24.9885833333333,17.232,29.579
Bangladesh,1936,24.8574166666667,17.013,28.275
Bangladesh,1937,24.7444166666667,16.457,28.52
Bangladesh,1938,25.0538333333333,18.749,29.034
Bangladesh,1939,25.2640833333333,18.42,29.151
Bangladesh,1940,24.9735833333333,17.569,28.442
Bangladesh,1941,25.2395833333333,18.054,28.553
Bangladesh,1942,25.1975833333333,18.444,28.964
Bangladesh,1943,24.9700833333333,19.041,28.665
Bangladesh,1944,24.9700833333333,17.977,29.455
Bangladesh,1945,24.8181666666667,17.581,28.417
Bangladesh,1946,25.0379166666667,18.4,28.359
Bangladesh,1947,25.2269166666667,18.272,28.72
Bangladesh,1948,24.9695,18.572,28.635
Bangladesh,1949,24.6601666666667,17.486,28.22
Bangladesh,1950,25.0203333333333,18.404,28.802
Bangladesh,1951,25.2821666666667,17.676,28.566
Bangladesh,1952,25.1591666666667,18.803,28.67
Bangladesh,1953,25.36975,17.61,28.495
Bangladesh,1954,25.2094166666667,17.271,29.137
Bangladesh,1955,25.1001666666667,18.022,28.844
Bangladesh,1956,24.99525,18.145,28.371
Bangladesh,1957,25.252,18.415,29.638
Bangladesh,1958,25.8075,19.669,29.599
Bangladesh,1959,24.9889166666667,18.457,28.549
Bangladesh,1960,25.48425,18.039,29.588
Bangladesh,1961,25.06975,17.474,28.817
Bangladesh,1962,25.0329166666667,17.157,28.747
Bangladesh,1963,25.1055833333333,17.882,28.451
Bangladesh,1964,25.3045833333333,17.916,28.505
Bangladesh,1965,25.0385,18.653,28.897
Bangladesh,1966,25.4843333333333,18.597,29.589
Bangladesh,1967,24.9924166666667,18.702,28.568
Bangladesh,1968,24.9405,18.021,28.466
Bangladesh,1969,25.2543333333333,17.81,28.818
Bangladesh,1970,25.1865833333333,18.039,29.067
Bangladesh,1971,24.6351666666667,18.34,28.054
Bangladesh,1972,25.1438333333333,18.59,28.848
Bangladesh,1973,25.2655833333333,18.901,28.475
Bangladesh,1974,25.0395,17.844,28.331
Bangladesh,1975,25.1439166666667,18.022,28.676
Bangladesh,1976,25.2021666666667,18.282,28.036
Bangladesh,1977,25.0465833333333,17.931,28.471
Bangladesh,1978,25.039,17.059,28.732
Bangladesh,1979,25.7110833333333,19.056,29.794
Bangladesh,1980,25.3406666666667,18.263,28.966
Bangladesh,1981,24.9518333333333,18.254,28.658
Bangladesh,1982,25.1440833333333,18.76,29.355
Bangladesh,1983,25.0698333333333,17.719,29.083
Bangladesh,1984,25.0654166666667,17.718,28.308
Bangladesh,1985,25.4214166666667,18.78,28.605
Bangladesh,1986,25.29425,18.609,29.051
Bangladesh,1987,25.6424166666667,18.683,29.373
Bangladesh,1988,25.7096666666667,19.153,28.746
Bangladesh,1989,25.30475,17.389,29.231
Bangladesh,1990,25.28175,18.984,28.674
Bangladesh,1991,25.1351666666667,17.746,28.46
Bangladesh,1992,25.12225,17.744,28.872
Bangladesh,1993,25.0031666666667,17.58,28.269
Bangladesh,1994,25.2616666666667,18.887,28.988
Bangladesh,1995,25.4158333333333,17.393,29.715
Bangladesh,1996,25.44025,18.299,29.017
Bangladesh,1997,24.85925,17.543,28.571
Bangladesh,1998,25.5241666666667,17.133,29.643
Bangladesh,1999,25.7148333333333,18.571,29.454
Bangladesh,2000,25.1501666666667,18.228,28.561
Bangladesh,2001,25.337,17.668,28.875
Bangladesh,2002,25.3803333333333,18.764,28.312
Bangladesh,2003,25.2808333333333,17.419,28.725
Bangladesh,2004,25.3863333333333,18.207,29.374
Bangladesh,2005,25.532,18.639,29.313
Bangladesh,2006,25.7656666666667,18.737,28.72
Bangladesh,2007,25.34375,18.11,29.006
Bangladesh,2008,25.3895,18.462,28.886
Bangladesh,2009,25.9049166666667,19.311,29.375
Bangladesh,2010,25.9403333333333,17.404,29.238
Bangladesh,2011,25.2050833333333,17.227,28.389
Bangladesh,2012,25.5335833333333,17.925,29.416
Bangladesh,2013,25.9675,16.922,29.524
Barbados,1824,26.1168181818182,24.806,27.562
Barbados,1825,26.6208333333333,25.217,27.768
Barbados,1826,26.167,24.297,27.386
Barbados,1827,26.3397272727273,25.227,27.529
Barbados,1828,26.2482727272727,24.209,27.677
Barbados,1829,26.122,24.555,27.452
Barbados,1845,25.918,24.225,27.072
Barbados,1846,26.4575833333333,25.471,27.608
Barbados,1847,25.88775,24.468,27.074
Barbados,1848,25.9035,24.126,27.296
Barbados,1849,25.9196666666667,24.777,27.053
Barbados,1850,25.9950833333333,24.249,27.312
Barbados,1851,26.0208333333333,24.73,27.539
Barbados,1852,25.94175,24.297,27.089
Barbados,1853,26.1490833333333,24.383,27.214
Barbados,1854,26.0089166666667,24.299,27.249
Barbados,1855,26.1316666666667,25.132,27.057
Barbados,1856,26.1251666666667,25.045,27.207
Barbados,1857,25.6721666666667,24.206,26.76
Barbados,1858,25.7418333333333,24.118,26.991
Barbados,1859,25.7369166666667,24.079,26.915
Barbados,1860,25.97325,24.22,27.486
Barbados,1861,26.0231666666667,23.757,27.353
Barbados,1862,25.851,24.13,27.029
Barbados,1863,25.8133333333333,24.485,26.949
Barbados,1864,25.9668333333333,23.938,27.199
Barbados,1865,26.17975,24.696,27.267
Barbados,1866,26.126,24.387,27.256
Barbados,1867,26.19875,24.59,27.155
Barbados,1868,26.2813333333333,24.584,27.469
Barbados,1869,26.31925,24.706,27.577
Barbados,1870,25.9050833333333,24.485,27.114
Barbados,1871,26.3173333333333,24.311,27.672
Barbados,1872,26.3866666666667,24.961,27.601
Barbados,1873,26.1544166666667,24.237,27.598
Barbados,1874,26.112,24.791,26.954
Barbados,1875,25.9030833333333,24.412,27.242
Barbados,1876,26.1199166666667,24.566,27.062
Barbados,1877,26.6553333333333,25.172,27.639
Barbados,1878,26.7195,25.447,27.265
Barbados,1879,26.1016666666667,24.947,26.899
Barbados,1880,25.67725,24.231,26.506
Barbados,1881,26.1395833333333,24.951,26.936
Barbados,1882,25.9145833333333,24.683,26.782
Barbados,1883,25.6939166666667,24.858,26.511
Barbados,1884,25.71575,24.459,26.943
Barbados,1885,26.1885,24.668,27.052
Barbados,1886,25.8715833333333,25.05,26.946
Barbados,1887,25.80175,23.714,27.206
Barbados,1888,26.2069166666667,24.543,27.792
Barbados,1889,26.451,25.164,27.507
Barbados,1890,25.5183333333333,23.891,26.572
Barbados,1891,26.3404166666667,24.52,27.444
Barbados,1892,26.1765833333333,25.07,27.029
Barbados,1893,25.9838333333333,24.263,27.291
Barbados,1894,25.8451666666667,24.338,27.135
Barbados,1895,26.0239166666667,24.533,27.189
Barbados,1896,26.0919166666667,24.494,27.204
Barbados,1897,26.2614166666667,25.087,27.213
Barbados,1898,26.1731666666667,24.65,27.349
Barbados,1899,26.13825,24.532,27.252
Barbados,1900,26.2791666666667,24.888,27.211
Barbados,1901,26.46225,25.122,27.639
Barbados,1902,26.3666666666667,25.02,27.446
Barbados,1903,26.32675,24.992,27.23
Barbados,1904,25.8935,24.412,26.843
Barbados,1905,26.19575,24.439,27.443
Barbados,1906,26.17075,24.726,27.268
Barbados,1907,26.066,24.411,27.024
Barbados,1908,26.0615833333333,24.56,27.304
Barbados,1909,25.9671666666667,24.565,27.106
Barbados,1910,25.8934166666667,24.466,26.9
Barbados,1911,26.1361666666667,24.235,27.337
Barbados,1912,26.1743333333333,24.671,27.17
Barbados,1913,25.8225,24.21,27.055
Barbados,1914,26.3085,24.897,27.16
Barbados,1915,26.5605833333333,25.002,27.434
Barbados,1916,26.1234166666667,24.715,27.189
Barbados,1917,25.8121666666667,24.111,27.088
Barbados,1918,25.9938333333333,24.527,27.073
Barbados,1919,26.4236666666667,24.79,27.289
Barbados,1920,26.04075,24.777,26.988
Barbados,1921,26.0799166666667,24.955,27.225
Barbados,1922,26.0419166666667,24.84,27.0
Barbados,1923,26.1300833333333,24.419,27.191
Barbados,1924,26.5109166666667,25.017,27.499
Barbados,1925,26.12875,24.279,27.135
Barbados,1926,26.6355,25.074,27.609
Barbados,1927,26.49675,25.128,27.609
Barbados,1928,26.5026666666667,25.281,27.506
Barbados,1929,26.34475,24.979,27.304
Barbados,1930,26.4800833333333,24.939,27.411
Barbados,1931,26.8536666666667,25.552,27.806
Barbados,1932,26.6671666666667,25.424,27.628
Barbados,1933,26.3174166666667,24.898,27.13
Barbados,1934,26.3035833333333,24.891,27.311
Barbados,1935,26.136,25.011,27.314
Barbados,1936,26.3045833333333,24.991,27.111
Barbados,1937,26.55,24.857,27.711
Barbados,1938,26.2749166666667,24.939,27.118
Barbados,1939,26.3885833333333,24.732,27.65
Barbados,1940,26.9025833333333,25.863,27.619
Barbados,1941,27.0583333333333,25.882,27.944
Barbados,1942,26.8835833333333,25.812,27.752
Barbados,1943,26.41125,25.373,27.355
Barbados,1944,26.5399166666667,25.176,27.554
Barbados,1945,26.3346666666667,25.012,27.362
Barbados,1946,26.4195833333333,24.826,27.362
Barbados,1947,26.6291666666667,25.145,27.742
Barbados,1948,26.5110833333333,25.205,27.601
Barbados,1949,26.3254166666667,24.569,27.605
Barbados,1950,26.18125,24.559,27.417
Barbados,1951,26.5898333333333,24.937,27.584
